,datetime,futures_open,futures_close,futures_high,futures_low,ce_open,ce_close,ce_high,ce_low,pe_open,pe_close,pe_high,pe_low,ce_pnl,pe_pnl
362,2019-01-02 15:17:00,27260.0,27266.3,27269.5,27255.3,385.05,382.6,385.05,382.6,508.25,519.95,519.95,508.25,,
363,2019-01-02 15:18:00,27267.1,27262.2,27269.85,27258.55,382.6,388.25,388.25,382.6,519.95,521.0,521.0,519.95,,
364,2019-01-02 15:19:00,27265.15,27271.0,27274.85,27263.8,388.25,392.55,392.55,388.25,521.0,516.0,521.0,516.0,,
365,2019-01-02 15:20:00,27272.95,27266.0,27276.4,27265.8,392.55,393.0,393.0,388.75,521.0,516.0,521.0,516.0,,
366,2019-01-02 15:21:00,27269.4,27269.0,27272.65,27263.05,393.0,391.0,393.0,391.0,516.0,516.0,516.0,515.3,,
367,2019-01-02 15:22:00,27269.0,27265.95,27272.0,27261.75,391.0,387.35,391.2,387.35,516.0,515.0,516.0,515.0,,
368,2019-01-02 15:23:00,27266.05,27261.1,27268.9,27258.0,387.35,387.6,390.6,378.65,515.0,514.8,515.0,514.8,,
369,2019-01-02 15:24:00,27261.0,27262.05,27267.0,27261.0,387.6,386.0,389.45,383.95,515.0,514.8,515.0,514.8,,
370,2019-01-02 15:25:00,27262.3,27263.6,27263.6,27260.95,386.0,385.0,389.7,383.9,514.8,515.95,516.7,514.8,,
371,2019-01-02 15:26:00,27264.0,27261.6,27266.9,27260.05,385.0,388.95,388.95,383.65,514.8,515.95,516.7,514.8,,
372,2019-01-02 15:27:00,27262.05,27269.0,27269.0,27260.0,388.95,385.05,388.95,385.0,515.95,520.3,520.3,515.95,,
373,2019-01-02 15:28:00,27268.8,27272.0,27276.25,27266.75,386.95,385.8,387.0,385.8,520.3,516.9,520.3,516.9,,
374,2019-01-02 15:29:00,27273.95,27271.65,27275.0,27270.8,385.8,390.0,390.0,385.8,520.3,516.9,520.3,516.9,,
375,2019-01-02 15:30:00,27275.3,27275.3,27275.3,27275.3,385.8,390.0,390.0,385.8,520.3,516.9,520.3,516.9,,
